observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-08-18,2025-05-16,43.29981463,5.36370388,flowering,5,1777.9048080444318
2025-08-18,2025-05-16,51.7249185658,-1.3534373045,flowering,5,1202.3476409912118
2025-08-17,2025-05-16,51.5824583333,-0.0003766667,flowering,5,1242.7544387817388
2025-08-17,2025-05-16,51.482338,-0.108185,flowering,5,1232.5472015380865
2025-08-17,2025-05-16,41.0430555185,21.2556525785,flowering,5,1318.4223846435548
2025-08-16,2025-05-16,45.7954331997,3.1177244,flowering,5,1297.276280212403
2025-08-11,2025-05-16,54.5449719518,-0.7732478844,flowering,5,869.5621154785176
2025-08-16,2025-05-16,52.2821489,10.5129374,flowering,5,1217.6544082641608
2025-08-16,2025-05-16,51.55009665,-0.1952133333,flowering,5,1212.7610824584967
2025-06-02,2025-05-16,56.0407777778,12.6193166667,flowering,5,144.15404205322307
2025-08-15,2025-05-16,42.2079832839,14.228248662,flowering,5,1382.7380630493162
2025-08-15,2025-05-16,49.0372604812,8.7058316458,flowering,5,1340.0795013427733
2025-08-15,2025-05-16,51.677529,-8.5220812,flowering,5,988.8681365966818
2025-05-16,2025-05-16,36.5740571313,4.3555739829,flowering,5,8.138780212402366
2025-08-10,2025-05-16,52.393059878,20.3156482005,flowering,5,1108.4610092163102
2025-08-14,2025-05-16,51.5305370651,-2.4178224988,flowering,5,1101.31039581299
2025-08-13,2025-05-16,52.0579847978,1.2533907674,flowering,5,1130.5031204223646
2025-08-10,2025-05-16,49.0343916667,8.6064944444,flowering,5,1255.730685424805
2025-05-17,2025-05-16,36.4207502944,4.3630793946,flowering,5,20.730776977539108
2025-08-10,2025-05-16,51.6291653,-8.5522865,flowering,5,
2025-08-10,2025-05-16,50.7253860877,-3.5308894515,flowering,5,1029.4912368774435
2025-08-10,2025-05-16,46.3264283333,6.1944633333,flowering,5,1259.8622009277346
2025-08-10,2025-05-16,43.9544589722,4.802576,flowering,5,1697.3287078857406
2024-06-28,2024-01-28,52.3377944444,4.7771388889,flowering,5,963.8935989379917
2025-08-08,2025-05-16,48.00070638,16.2877752,flowering,5,1228.6833343505864
2025-08-08,2025-05-16,39.0380638333,-84.4508366667,flowering,5,1574.0374832153311
2025-08-08,2025-05-16,51.7738521,-8.312427,flowering,5,921.2297363281269
2025-08-08,2025-05-16,55.4867874406,60.203155987,flowering,5,970.2124938964863
2025-08-07,2025-05-16,52.9755659155,-6.0349611504,flowering,5,
2025-08-07,2025-05-16,51.5802089844,11.8084636157,flowering,5,1116.769972229005
2025-08-07,2025-05-16,36.4653928227,140.4931947627,flowering,5,1580.7720016479484
2025-08-06,2025-05-16,52.1345511334,-0.2041589781,flowering,5,1052.2741516113297
2025-08-05,2025-05-16,43.8694591502,10.9149622545,flowering,5,1424.9857437133783
2025-08-05,2025-05-16,50.4594535828,30.4187507629,flowering,5,1171.6005355834968
2025-08-05,2025-05-16,52.382032061,4.8633038532,flowering,5,997.8729278564472
2025-08-02,2025-05-16,43.6488962125,10.6834141439,flowering,5,1434.6828979492184
2025-08-03,2025-05-16,48.022168,16.316451,flowering,5,1154.9980316162118
2025-08-03,2025-05-16,50.9827056088,5.0648303702,flowering,5,1069.4939270019545
2025-08-03,2025-05-16,52.2792510986,0.0740955994,flowering,5,1019.6467056274432
2025-08-02,2025-05-16,45.4824024288,6.0660969839,flowering,5,1016.3711303710955
2025-05-03,2025-05-16,41.8880919444,2.5193273611,flowering,5,10.971238708496116
2025-07-31,2025-05-16,48.3026283333,14.2709166667,flowering,5,1021.3836090087908
2025-07-31,2025-05-16,50.4635110789,4.8274129629,flowering,5,962.7791854858416
2025-07-30,2025-05-16,46.7841183922,15.5634021387,flowering,5,1100.7734008789075
2025-07-29,2025-05-16,52.1011275438,23.7701594085,flowering,5,949.7497787475603
2025-07-28,2025-05-16,53.2414664872,10.4028749093,flowering,5,907.5327056884782
2025-07-28,2025-05-16,50.0125888889,8.0020194444,flowering,5,1002.457090759279
2025-07-27,2025-05-16,52.28748175,-1.5650781667,flowering,5,897.0991561889665
2025-07-28,2025-05-16,44.848995,11.62148,flowering,5,1405.092962646484
2025-07-26,2025-05-16,42.9505847767,1.0421314929,flowering,5,955.2414886474626
2025-07-27,2025-05-16,51.4473833167,-0.11951,flowering,5,916.2295501709001
2025-07-27,2025-05-16,51.4670316667,-0.1507233333,flowering,5,939.2348144531267
2025-07-26,2025-05-16,50.4714752,8.5737304,flowering,5,913.505641174318
2025-07-27,2025-05-16,54.6984244391,-1.218008548,flowering,5,768.9508636474626
2025-07-27,2025-05-16,51.5339545,-0.4682996,flowering,5,938.4109008789079
2025-07-26,2025-05-16,50.8887089722,24.4713279722,flowering,5,875.9140502929704
2025-07-25,2025-05-16,50.4501241382,4.8752471432,flowering,5,887.4285980224626
2025-07-26,2025-05-16,43.2080811658,2.3643616143,flowering,5,1295.9110443115237
2025-07-26,2025-05-16,40.7727210997,-5.8821671997,flowering,5,1129.3788177490242
2025-07-25,2025-05-16,48.0166367255,16.3077464887,flowering,5,1029.6059432983416
2025-06-08,2025-05-16,44.3687030493,7.5503101175,flowering,5,282.2659362792974
2025-07-25,2025-05-16,50.0186886452,8.6378433992,flowering,5,1011.3837600708024
2025-07-25,2025-05-16,52.5024584581,13.3558093384,flowering,5,948.1000610351579
2025-07-25,2025-05-16,47.0745658875,15.4319648743,flowering,5,928.7741180419938
2025-06-06,2025-05-16,44.836461,-0.586195,flowering,5,281.7198516845708
2025-07-24,2025-05-16,52.2012033333,0.1421361667,flowering,5,893.8759765625016
2025-07-23,2025-05-16,49.9930783333,8.0025888833,flowering,5,933.3228820800797
2025-07-23,2025-05-16,49.993055,8.0025722167,flowering,5,933.3228820800797
2025-04-14,2025-05-16,35.9469497432,4.9280131223,flowering,5,6.100076293945335
2025-07-22,2025-05-16,50.843721,24.3074219722,flowering,5,816.1993225097672
2025-07-23,2025-05-16,51.6346459118,-0.037783538,flowering,5,894.9038070678727
2025-07-22,2025-05-16,51.7951583333,1.031825,flowering,5,
2025-07-21,2025-05-16,43.7814472222,11.2669111111,flowering,5,1167.5569641113289
2025-07-20,2025-05-16,46.6210758832,6.5476228209,flowering,5,890.7928405761734
2025-07-21,2025-05-16,50.6575208686,-1.4638911793,flowering,5,813.996394348146
2025-07-20,2025-05-16,50.7625388889,-1.8651666667,flowering,5,789.9719635009781
2025-07-19,2025-05-16,52.3729362997,-0.1478946997,flowering,5,830.2873001098648
2025-07-19,2025-05-16,49.3359249485,1.2614901736,flowering,5,851.869636535646
2025-07-19,2025-05-16,55.2716074745,14.7556977254,flowering,5,
2025-07-19,2025-05-16,52.2949248997,-1.5419974,flowering,5,793.2159271240249
2025-07-18,2025-05-16,45.5377514963,19.8566437885,flowering,5,1052.2987121582046
2025-07-18,2025-05-16,52.50684575,13.4247337,flowering,5,841.7427734375015
2025-07-17,2025-05-16,44.8505848865,13.8354117796,flowering,5,
2025-07-15,2025-05-16,48.0242638889,7.5847194444,flowering,5,926.6317535400404
2025-07-15,2025-05-16,51.8374931719,14.9764124304,flowering,5,802.4040161132826
2025-07-14,2025-05-16,50.9410555556,6.9229027778,flowering,5,764.0668258667006
2025-06-15,2025-05-16,48.5397581446,9.0349613313,flowering,5,316.78814086914133
2025-07-13,2025-05-16,52.0923433333,1.3206283167,flowering,5,708.3682769775404
2025-07-13,2025-05-16,52.4729764093,-0.201291048,flowering,5,738.9141601562513
2025-07-13,2025-05-16,51.3441644175,6.6931766644,flowering,5,773.2526992797865
2025-07-13,2025-05-16,52.7994722997,-1.4507145997,flowering,5,685.1451934814467
2025-07-11,2025-05-16,56.2438282,10.3434672,flowering,5,562.6307098388685
2025-07-10,2025-05-16,37.0256413128,-7.9464396556,flowering,5,985.8845382690442
2025-07-10,2025-05-16,52.0366361111,0.2517833333,flowering,5,674.7640701293958
2025-07-10,2025-05-16,41.4091111111,2.1935555556,flowering,5,
2025-06-22,2025-05-16,53.5572883083,24.207275225,flowering,5,380.04084472656336
2025-07-08,2025-05-16,52.4154333333,-4.0657833333,flowering,5,
2025-07-08,2025-05-16,52.1942617139,-2.2356217168,flowering,5,625.3867401123059
2025-07-08,2025-05-16,36.3413277753,49.7086112201,flowering,5,779.403845214845
2025-07-08,2025-05-16,42.2501826867,1.8653834984,flowering,5,663.5340637207044
2025-07-07,2025-05-16,52.4362820065,-4.0794587511,flowering,5,
2025-07-06,2025-05-16,51.5964283333,-0.228765,flowering,5,636.2531616210949
2025-07-06,2025-05-16,52.1128528333,-1.894005,flowering,5,606.2830841064465
2025-07-05,2025-05-16,43.0069299999,2.5249105778,flowering,5,814.1672760009777
2025-07-05,2025-05-16,51.4672449833,-0.1763633167,flowering,5,625.0396972656262
2025-07-03,2025-05-16,55.9872466667,12.0271583333,flowering,5,501.0024398803722
2025-07-02,2025-05-16,54.6984244391,-1.218008548,flowering,5,468.80697326660265
2025-07-03,2025-05-16,51.685948407,0.0316490605,flowering,5,596.1762298583996
2025-06-28,2025-05-16,51.2439979781,-1.2612400576,flowering,5,472.06197204589944
2025-07-01,2025-05-16,51.1381138334,1.3176916667,flowering,5,
2025-06-30,2025-05-16,53.66912895,23.84415703,flowering,5,470.924821472169
2025-06-29,2025-05-16,49.7494315914,21.8110915931,flowering,5,480.1433563232432
2025-06-29,2025-05-16,48.9825637372,9.1852316962,flowering,5,600.0487213134776
2025-06-29,2025-05-16,42.1214555,13.1582028333,flowering,5,560.5717010498057
2025-06-29,2025-05-16,48.107687831,3.45914145,flowering,5,616.3514709472666
2025-06-28,2025-05-16,48.8282797,2.4330972,flowering,5,597.1820358276377
2025-06-28,2025-05-16,47.2651519775,-1.5263955593,flowering,5,598.3748992919932
2025-06-27,2025-05-16,55.6851916667,12.4972,flowering,5,413.9460037231455
2025-06-27,2025-05-16,54.6984244391,-1.218008548,flowering,5,403.9491088867197
2025-06-27,2025-05-16,52.343336347,20.9447288141,flowering,5,482.40946655273535
2025-06-19,2025-05-16,54.155968892,19.404489398,flowering,5,315.2272415161141
2025-06-26,2025-05-16,48.0661412938,-2.9670559242,flowering,5,482.5817062377939
2025-06-26,2025-05-16,45.4838,12.4192916667,flowering,5,
2025-06-26,2025-05-16,55.9585968917,12.5288962014,flowering,5,395.33271331787205
2025-06-25,2025-05-16,50.6696588,6.9408397997,flowering,5,479.07663879394624
2025-06-24,2025-05-16,53.3854916667,-6.0496111667,flowering,5,
2025-06-21,2025-05-16,45.6715386417,8.1920061418,flowering,5,406.97944946289147
2025-06-23,2025-05-16,47.37433665,-122.43182049,flowering,5,445.29955139160245
2025-06-14,2025-05-16,48.5403100285,9.0356725245,flowering,5,302.5481262207038
2025-06-21,2025-05-16,52.1058343,23.7649483,flowering,5,399.8881942749032
2025-06-22,2025-05-16,48.0238613421,16.2798387653,flowering,5,468.58060913086024
2025-06-19,2025-05-16,49.4206624788,8.6686318944,flowering,5,423.93294525146564
2025-06-22,2025-05-16,49.6118378842,6.1419595563,flowering,5,408.9606597900399
2025-06-22,2025-05-16,48.62424795,9.0730484,flowering,5,424.80754547119227
2025-06-22,2025-05-16,45.91572568,-122.77075051,flowering,5,405.42311553955165
2025-06-22,2025-05-16,56.466921,-2.9559393,flowering,5,289.1935699462899
