observed_on,season_start,latitude,longitude,phenophase,t_base,species,gdd_cumulative_random
2024-10-16,2024-01-28,53.5805966667,9.9470083333,flowering,5,Malva_sylvestris,2263.194975280756
2024-10-16,2024-01-28,44.1063524319,15.2399587464,flowering,5,Malva_sylvestris,305.63829803466865
2024-10-15,2024-01-28,40.3727291029,-3.7173611336,flowering,5,Malva_sylvestris,3455.4649581909093
2024-10-14,2024-01-28,41.9996203451,1.9649075989,flowering,5,Malva_sylvestris,2705.0656677246025
2024-10-12,2024-01-28,49.8728465073,8.3346886928,flowering,5,Malva_sylvestris,2454.590354919427
2024-09-18,2024-01-28,51.527461,-0.039911,flowering,5,Malva_sylvestris,1939.970901489255
2024-10-11,2024-01-28,49.033284852,9.1001965765,flowering,5,Malva_sylvestris,2487.555955505365
2024-10-11,2024-01-28,48.6934776111,6.1837768333,flowering,5,Malva_sylvestris,2336.024493408197
2024-10-07,2024-01-28,49.6392466667,17.3129783333,flowering,5,Malva_sylvestris,2438.496748352045
2024-10-06,2024-01-28,48.1655922604,14.2454250505,flowering,5,Malva_sylvestris,2623.4769042968687
2024-10-06,2024-01-28,51.4214233333,-0.3564483333,flowering,5,Malva_sylvestris,2051.5862533569293
2024-10-05,2024-01-28,50.1670039017,8.6971397406,flowering,5,Malva_sylvestris,2333.014332580561
2024-10-05,2024-01-28,34.802645,110.8006283333,flowering,5,Malva_sylvestris,3376.409843444815
2024-10-04,2024-01-28,42.70217628,-1.76109929,flowering,5,Malva_sylvestris,2462.9856475830024
2024-10-04,2024-01-28,42.71176579,-1.75772141,flowering,5,Malva_sylvestris,2462.9856475830024
2024-10-04,2024-01-28,42.73562119,-1.7426933,flowering,5,Malva_sylvestris,2411.7594329833933
2024-07-04,2024-01-28,48.7039499648,9.026528187,flowering,5,Malva_sylvestris,908.875277709964
2024-10-01,2024-01-28,48.4407063325,-122.3163398355,flowering,5,Malva_sylvestris,1962.847978210446
2024-09-13,2024-01-28,43.5730033333,104.428305,flowering,5,Malva_sylvestris,2124.953619384761
2024-09-29,2024-01-28,50.1292604449,14.5686258607,flowering,5,Malva_sylvestris,2428.294268798823
2024-09-28,2024-01-28,42.7814354102,-3.3566374195,flowering,5,Malva_sylvestris,2045.752351379392
2024-09-27,2024-01-28,48.130600706,-123.1348876655,flowering,5,Malva_sylvestris,1755.7136032104472
2024-09-27,2024-01-28,52.5182795618,13.3357744943,flowering,5,Malva_sylvestris,2449.8812957763616
2024-09-25,2024-01-28,51.0654364004,17.0809027778,flowering,5,Malva_sylvestris,2529.0303176879825
2024-09-24,2024-01-28,39.2855211446,-7.429834858,flowering,5,Malva_sylvestris,3236.8838363647383
2024-06-06,2024-01-28,45.292975561,37.3700613563,flowering,5,Malva_sylvestris,907.1793975830102
2024-09-24,2024-01-28,42.8216171684,-3.2278590091,flowering,5,Malva_sylvestris,1972.435844421384
2024-09-20,2024-01-28,50.0833559233,14.4083587825,flowering,5,Malva_sylvestris,2314.509217834468
2024-09-20,2024-01-28,47.9067616667,106.9302666667,flowering,5,Malva_sylvestris,1302.3029891967772
2024-08-14,2024-01-28,47.9099083333,106.9041333333,flowering,5,Malva_sylvestris,1020.5824707031276
2024-09-23,2024-01-28,-43.5246630105,172.5807768571,flowering,5,Malva_sylvestris,1460.6554748535082
2024-09-23,2024-01-28,-43.5505828856,172.699783325,flowering,5,Malva_sylvestris,1434.307157897942
2024-09-22,2024-01-28,48.8764393204,9.0417068456,flowering,5,Malva_sylvestris,2215.454084777828
2024-09-22,2024-01-28,48.8755766578,9.0395696905,flowering,5,Malva_sylvestris,2215.454084777828
2024-09-22,2024-01-28,48.1593102,11.4586056,flowering,5,Malva_sylvestris,2147.869700622555
2024-09-22,2024-01-28,48.93716,2.01417,flowering,5,Malva_sylvestris,2158.978192138668
2024-09-14,2024-01-28,43.6116972222,3.8683861111,flowering,5,Malva_sylvestris,3021.578927612298
2024-09-20,2024-01-28,52.5324245997,23.6854826,flowering,5,Malva_sylvestris,2278.020713806148
2024-09-19,2024-01-28,48.8799666667,2.3674555556,flowering,5,Malva_sylvestris,2187.766069030757
2024-09-12,2024-01-28,49.4123437605,8.6986961999,flowering,5,Malva_sylvestris,2235.5943496704067
2024-09-08,2024-01-28,51.823398,-1.290459,flowering,5,Malva_sylvestris,1691.3149826049794
2024-09-18,2024-01-28,51.9909283333,1.2824366667,flowering,5,Malva_sylvestris,1945.6019653320288
2024-09-14,2024-01-28,44.4115586791,26.0348333622,flowering,5,Malva_sylvestris,3159.20401000976
2024-09-18,2024-01-28,-43.3875306095,172.6636679234,flowering,5,Malva_sylvestris,319.9388961792004
2024-06-09,2024-01-28,52.4732381917,13.1251611743,flowering,5,Malva_sylvestris,832.7451004028346
2024-09-15,2024-01-28,52.1174444444,0.1706888889,flowering,5,Malva_sylvestris,1823.0849334716777
2024-09-05,2024-01-28,42.7739738835,0.6053901255,flowering,5,Malva_sylvestris,1198.112670898439
2024-09-15,2024-01-28,42.311835,-1.2418919722,flowering,5,Malva_sylvestris,2585.025054931636
2024-09-15,2024-01-28,52.9354019165,1.1653313637,flowering,5,Malva_sylvestris,1716.302783203124
2024-09-14,2024-01-28,51.5101766667,0.0541883333,flowering,5,Malva_sylvestris,1908.3538238525368
2024-09-13,2024-01-28,53.3099734,34.2885307,flowering,5,Malva_sylvestris,2020.5892883300749
2024-08-25,2024-01-28,41.7553632734,12.2899714958,flowering,5,Malva_sylvestris,2940.496514892572
2024-09-12,2024-01-28,41.7049917,-0.9262104,flowering,5,Malva_sylvestris,3236.509207153313
2024-09-11,2024-01-28,47.9113966667,106.897445,flowering,5,Malva_sylvestris,1274.3428741455082
2024-09-11,2024-01-28,46.8219550141,15.2282913868,flowering,5,Malva_sylvestris,1836.8699111938456
2024-09-10,2024-01-28,46.9485104403,16.1039422272,flowering,5,Malva_sylvestris,2489.690274047848
2024-08-29,2024-01-28,53.8774906027,25.2594821523,flowering,5,Malva_sylvestris,1782.496292114256
2024-08-20,2024-01-28,51.0877632984,10.0300605664,flowering,5,Malva_sylvestris,1607.6449096679685
2024-09-08,2024-01-28,52.2219044491,10.4099938273,flowering,5,Malva_sylvestris,2063.366098022458
2024-08-20,2024-01-28,51.0963842307,10.0381611086,flowering,5,Malva_sylvestris,1607.6449096679685
2024-09-07,2024-01-28,40.5294916667,-3.7867533333,flowering,5,Malva_sylvestris,2810.772097778316
2024-09-07,2024-01-28,50.032347,15.7667,flowering,5,Malva_sylvestris,2188.067781066892
2024-07-03,2024-01-28,54.5381054183,13.08832148,flowering,5,Malva_sylvestris,1134.6621109008815
2024-09-06,2024-01-28,27.28602,91.5236533333,flowering,5,Malva_sylvestris,2516.9297378539977
2024-09-04,2024-01-28,51.5779253332,-0.1168470414,flowering,5,Malva_sylvestris,1785.369705200194
2024-09-04,2024-01-28,51.5778623803,-0.1171206872,flowering,5,Malva_sylvestris,1785.369705200194
2024-09-05,2024-01-28,45.77730658,3.14321621,flowering,5,Malva_sylvestris,1835.322657775877
2024-09-05,2024-01-28,50.8131861111,12.1000277778,flowering,5,Malva_sylvestris,1988.7786041259744
2024-09-03,2024-01-28,49.0752295934,29.4418187812,flowering,5,Malva_sylvestris,2230.774198913571
2024-09-04,2024-01-28,53.0088641401,18.585281074,flowering,5,Malva_sylvestris,2045.2613098144504
2024-09-02,2024-01-28,46.1377757979,-1.1632586271,flowering,5,Malva_sylvestris,141.21291961669976
2024-08-18,2024-01-28,42.240166,19.083865,flowering,5,Malva_sylvestris,2517.0606231689417
2024-09-02,2024-01-28,46.1372946574,-1.1535460129,flowering,5,Malva_sylvestris,216.8210998535168
2024-08-17,2024-01-28,45.7522950997,106.2678841,flowering,5,Malva_sylvestris,1495.2746429443357
2024-09-01,2024-01-28,50.0336721667,14.4818133333,flowering,5,Malva_sylvestris,2016.5477371215795
2024-09-01,2024-01-28,49.9824248349,14.3655698374,flowering,5,Malva_sylvestris,2020.1973648071264
2024-08-30,2024-01-28,47.65197,-122.329645,flowering,5,Malva_sylvestris,1728.7656356811517
2024-08-29,2024-01-28,48.8344980505,2.3388648051,flowering,5,Malva_sylvestris,1928.581153869627
2024-08-09,2024-01-28,49.4494441313,8.935835402,flowering,5,Malva_sylvestris,1512.5579132080084
2024-07-27,2024-01-28,42.1535225754,-0.3443688154,flowering,5,Malva_sylvestris,1616.8171875000005
2024-06-30,2024-01-28,51.823398,-1.290459,flowering,5,Malva_sylvestris,849.8790847778354
2024-08-27,2024-01-28,54.3202039997,10.1219032997,flowering,5,Malva_sylvestris,1588.862167358398
2024-08-10,2024-01-28,41.8991639412,-1.7352182418,flowering,5,Malva_sylvestris,2092.441070556639
2024-08-28,2024-01-28,50.48933,13.6817966667,flowering,5,Malva_sylvestris,2009.1508316040013
2024-08-26,2024-01-28,51.5416966667,0.6403783333,flowering,5,Malva_sylvestris,1760.7532791137685
2024-08-26,2024-01-28,52.5346316667,13.350615,flowering,5,Malva_sylvestris,1984.925817871091
2024-08-19,2024-01-28,44.6137616667,11.67392,flowering,5,Malva_sylvestris,2691.313508605953
2024-08-25,2024-01-28,48.1672959889,15.1108345333,flowering,5,Malva_sylvestris,2123.8474349975563
2024-08-25,2024-01-28,50.3110121,9.2959621,flowering,5,Malva_sylvestris,1728.4622589111318
2024-08-24,2024-01-28,48.221443,16.31407,flowering,5,Malva_sylvestris,2228.7009994506807
2024-08-23,2024-01-28,42.8934097661,-0.1118152589,flowering,5,Malva_sylvestris,909.0171234130888
2024-08-23,2024-01-28,42.8940002587,-0.1111386716,flowering,5,Malva_sylvestris,909.0171234130888
2024-08-21,2024-01-28,55.2887777778,11.627625,flowering,5,Malva_sylvestris,1384.154598999024
2024-08-20,2024-01-28,50.9712009738,6.966369208,flowering,5,Malva_sylvestris,1805.5213058471668
2024-08-19,2024-01-28,49.4279403687,0.2341666669,flowering,5,Malva_sylvestris,1675.7160186767574
2024-08-14,2024-01-28,51.5851773021,-0.1207382976,flowering,5,Malva_sylvestris,1517.6341613769537
2024-08-03,2024-01-28,44.4792483,11.2978333,flowering,5,Malva_sylvestris,2248.535224914548
2024-08-17,2024-01-28,53.1556966507,8.2245753031,flowering,5,Malva_sylvestris,1645.459880065917
2024-08-17,2024-01-28,43.0564036,-6.1029124845,flowering,5,Malva_sylvestris,1026.2864868164097
2024-08-09,2024-01-28,48.28545,2.4226566667,flowering,5,Malva_sylvestris,1638.010519409179
2024-06-09,2024-01-28,29.6150140652,102.1055706141,flowering,5,Malva_sylvestris,302.39840698242347
2024-08-15,2024-01-28,53.5807105484,9.947482122,flowering,5,Malva_sylvestris,1610.458361816406
2024-08-15,2024-01-28,48.5543395997,13.3758327,flowering,5,Malva_sylvestris,1788.5697631835928
2024-06-14,2024-01-28,44.0959709643,3.0222344483,flowering,5,Malva_sylvestris,614.6711486816433
2024-08-14,2024-01-28,57.3716066667,9.7107433333,flowering,5,Malva_sylvestris,1228.01896209717
2024-07-29,2024-01-28,49.5676419134,8.8320779443,flowering,5,Malva_sylvestris,1336.671803283693
2024-08-14,2024-01-28,51.5759939813,-0.0398720767,flowering,5,Malva_sylvestris,1536.027139282227
2024-08-11,2024-01-28,47.9537816051,106.9262041111,flowering,5,Malva_sylvestris,979.2631683349634
2024-08-14,2024-01-28,52.3733711111,84.4150237778,flowering,5,Malva_sylvestris,1602.3415344238274
2024-06-26,2024-01-28,43.8459209262,5.9846244074,flowering,5,Malva_sylvestris,979.004122924808
2024-08-13,2024-01-28,43.0287379,1.3864853997,flowering,5,Malva_sylvestris,1550.4084503173835
2024-08-13,2024-01-28,55.6726338062,12.3766505811,flowering,5,Malva_sylvestris,1292.639324951173
2024-08-13,2024-01-28,51.700094922,25.9840383008,flowering,5,Malva_sylvestris,1729.244767761229
2024-08-12,2024-01-28,54.6961138889,-1.2146222222,flowering,5,Malva_sylvestris,1187.6083541870144
2024-08-10,2024-01-28,51.4722615548,11.7586035177,flowering,5,Malva_sylvestris,1674.4358734130856
2024-07-20,2024-01-28,51.5891401309,-0.0516271818,flowering,5,Malva_sylvestris,1159.108885192874
2024-08-11,2024-01-28,54.6981861111,-1.225425,flowering,5,Malva_sylvestris,1173.754226684573
2024-08-04,2024-01-28,47.7890326819,106.697609956,flowering,5,Malva_sylvestris,1010.24334869385
2024-08-11,2024-01-28,46.7334747193,23.4791414067,flowering,5,Malva_sylvestris,1587.6852752685545
2024-08-10,2024-01-28,51.7883258754,12.1155273914,flowering,5,Malva_sylvestris,1757.8517364501945
2024-08-10,2024-01-28,45.5959624903,-122.7481500059,flowering,5,Malva_sylvestris,1739.8834030151363
2024-08-01,2024-01-28,48.0375,-1.7091666667,flowering,5,Malva_sylvestris,1462.3189926147463
2024-08-09,2024-01-28,42.3234566972,-0.2559176087,flowering,5,Malva_sylvestris,1485.5194610595713
2024-08-10,2024-01-28,47.1180930006,15.6087962281,flowering,5,Malva_sylvestris,1621.3611877441408
2024-08-07,2024-01-28,42.636505,2.69013,flowering,5,Malva_sylvestris,2086.512287902829
2024-08-09,2024-01-28,47.1081945,15.2961603,flowering,5,Malva_sylvestris,1520.2669281005865
2024-08-08,2024-01-28,42.3528237497,2.1673914022,flowering,5,Malva_sylvestris,832.280857849124
2024-08-07,2024-01-28,42.9359474167,1.7546579722,flowering,5,Malva_sylvestris,1280.177618408205
2024-06-05,2024-01-28,48.1935266111,17.1317349722,flowering,5,Malva_sylvestris,860.1578567504911
2024-08-06,2024-01-28,48.188275,16.3408133333,flowering,5,Malva_sylvestris,1874.030447387694
2024-08-06,2024-01-28,53.3864070162,-3.1997399584,flowering,5,Malva_sylvestris,129.50593414306695
2024-07-29,2024-01-28,36.7701646877,-5.174139287,flowering,5,Malva_sylvestris,2199.4878524780243
2024-08-04,2024-01-28,48.5929561689,-1.9774831762,flowering,5,Malva_sylvestris,1504.5252151489258
2024-08-04,2024-01-28,51.6405283333,-0.526665,flowering,5,Malva_sylvestris,1333.2030075073258
2024-08-03,2024-01-28,42.6692802013,-2.0256914198,flowering,5,Malva_sylvestris,1539.3578598022468
2024-08-03,2024-01-28,47.0905943001,6.8138653849,flowering,5,Malva_sylvestris,1067.1660308837918
2024-07-26,2024-01-28,40.4765472222,-3.6381916667,flowering,5,Malva_sylvestris,1898.6373275756823
2024-08-04,2024-01-28,43.3231388889,21.8968722222,flowering,5,Malva_sylvestris,2100.048719787596
2024-08-04,2024-01-28,43.6432596014,-5.8534091328,flowering,5,Malva_sylvestris,1705.3928298950182
2024-08-03,2024-01-28,52.7088570818,1.2969752298,flowering,5,Malva_sylvestris,1269.0877365112328
2024-08-03,2024-01-28,48.8055031997,16.6365155997,flowering,5,Malva_sylvestris,1792.0594345092763
2024-07-30,2024-01-28,42.2734861111,2.9462138889,flowering,5,Malva_sylvestris,2034.5485382080053
2024-07-30,2024-01-28,42.2719694444,2.9513972222,flowering,5,Malva_sylvestris,2107.95836639404
2024-07-27,2024-01-28,49.4038760222,8.8569704958,flowering,5,Malva_sylvestris,1391.7478515625012
2024-08-02,2024-01-28,43.1518138333,-5.8540416667,flowering,5,Malva_sylvestris,1120.994209289554
2024-07-30,2024-01-28,52.445188,1.6387259722,flowering,5,Malva_sylvestris,1198.4425079345729
2024-08-01,2024-01-28,50.4150738,-5.06022576,flowering,5,Malva_sylvestris,683.8568664550801
2024-08-01,2024-01-28,42.4728,3.1467527778,flowering,5,Malva_sylvestris,2081.3498336791968
2024-07-30,2024-01-28,50.5369829722,30.217043,flowering,5,Malva_sylvestris,1600.5370651245116
2024-07-30,2024-01-28,50.543536,30.2104089722,flowering,5,Malva_sylvestris,1600.5370651245116
2024-07-28,2024-01-28,37.15388817,-4.2070324505,flowering,5,Malva_sylvestris,2210.8247726440404
2024-07-31,2024-01-28,51.6395611256,11.4477518946,flowering,5,Malva_sylvestris,1335.4006088256851
2024-07-31,2024-01-28,44.5555285438,33.9560898766,flowering,5,Malva_sylvestris,1608.6048324584965
2024-07-30,2024-01-28,43.6467604997,0.5891290997,flowering,5,Malva_sylvestris,1791.7057189941393
2024-07-30,2024-01-28,50.9315903997,-0.2864171997,flowering,5,Malva_sylvestris,1257.324237060549
2024-07-30,2024-01-28,48.661555,7.6557833333,flowering,5,Malva_sylvestris,1492.7997467041023
2024-06-26,2024-01-28,43.6170994671,4.5904114021,flowering,5,Malva_sylvestris,1567.0196624755858
2024-07-29,2024-01-28,47.1236436022,6.9244069503,flowering,5,Malva_sylvestris,967.7993621826204
2024-05-30,2024-01-28,47.8374382778,18.0968866667,flowering,5,Malva_sylvestris,881.6350326538112
2024-07-20,2024-01-28,51.8525000035,-1.3609966667,flowering,5,Malva_sylvestris,1008.7160873413123
2024-07-29,2024-01-28,36.82679593,-5.38610265,flowering,5,Malva_sylvestris,2258.942808532712
2024-07-28,2024-01-28,53.747925,-0.3493083,flowering,5,Malva_sylvestris,1109.1899200439484
2024-06-04,2024-01-28,46.9451740486,16.0811305633,flowering,5,Malva_sylvestris,767.4535293579129
2024-07-27,2024-01-28,43.2245209627,0.4112341069,flowering,5,Malva_sylvestris,1498.4201339721683
2024-07-26,2024-01-28,53.3857616667,-6.05037,flowering,5,Malva_sylvestris,1106.187376403812
2024-07-26,2024-01-28,37.0136647398,-7.9244386777,flowering,5,Malva_sylvestris,2391.0303741455023
2024-07-25,2024-01-28,49.2377326,8.3498493,flowering,5,Malva_sylvestris,1505.1135818481453
2024-07-25,2024-01-28,49.716,7.7513425926,flowering,5,Malva_sylvestris,1244.6000915527366
2024-07-02,2024-01-28,42.7371555556,-3.4121944444,flowering,5,Malva_sylvestris,865.7685791015658
2024-07-21,2024-01-28,44.5139051275,4.7822641242,flowering,5,Malva_sylvestris,1649.3382659912108
2024-07-25,2024-01-28,46.8061531056,-1.4249429852,flowering,5,Malva_sylvestris,1429.5946090698249
2024-07-25,2024-01-28,52.50192,13.4164616667,flowering,5,Malva_sylvestris,1470.995562744141
2024-07-25,2024-01-28,51.5630305186,-0.0256716739,budding,5,Malva_sylvestris,1243.2493148803733
2024-07-25,2024-01-28,51.5619023145,-0.0201811921,flowering,5,Malva_sylvestris,1243.2493148803733
2024-07-25,2024-01-28,51.5619885059,-0.0202433817,flowering,5,Malva_sylvestris,1243.2493148803733
2024-07-22,2024-01-28,48.2657724,16.3560653,flowering,5,Malva_sylvestris,1678.8118423461915
2024-07-24,2024-01-28,48.0864305,17.1240611667,flowering,5,Malva_sylvestris,1765.7000854492185
2024-07-24,2024-01-28,48.732102381,10.1314343637,flowering,5,Malva_sylvestris,1140.997438049319
2024-07-24,2024-01-28,46.1092211658,12.9030313343,flowering,5,Malva_sylvestris,1591.4585128784183
2024-07-23,2024-01-28,51.8995783333,-8.4528883333,flowering,5,Malva_sylvestris,1033.7923538208047
2024-07-22,2024-01-28,48.1592107409,11.766241406,flowering,5,Malva_sylvestris,1328.1805389404312
2024-07-23,2024-01-28,51.2123609325,-1.1999055278,flowering,5,Malva_sylvestris,1093.83475646973
2024-07-17,2024-01-28,43.2671992,-4.6321294997,flowering,5,Malva_sylvestris,1141.7267868042022
2024-06-15,2024-01-28,48.0883191,16.97857632,flowering,5,Malva_sylvestris,1041.0393966674833
2024-07-22,2024-01-28,52.4155236381,-4.0657569017,flowering,5,Malva_sylvestris,64.8964477539065
2024-07-21,2024-01-28,43.2497444444,-4.8752416667,flowering,5,Malva_sylvestris,950.0331512451208
2024-07-20,2024-01-28,43.57782,4.9977916667,flowering,5,Malva_sylvestris,1977.474952697752
2024-07-21,2024-01-28,47.7691352142,-3.5877103731,flowering,5,Malva_sylvestris,1336.912942504884
2024-07-18,2024-01-28,42.4277893615,1.9301567947,flowering,5,Malva_sylvestris,829.9178787231475
2024-07-21,2024-01-28,43.9162569926,2.0240930247,flowering,5,Malva_sylvestris,1563.386933898926
2024-07-21,2024-01-28,42.936279676,0.9077653103,flowering,5,Malva_sylvestris,739.7462722778349
2024-06-28,2024-01-28,37.1627080035,-3.6859450429,flowering,5,Malva_sylvestris,1702.9858596801755
2024-06-22,2024-01-28,42.9750305556,-2.2967805556,flowering,5,Malva_sylvestris,864.3608474731478
2024-07-19,2024-01-28,45.8198423251,4.9440560062,flowering,5,Malva_sylvestris,1434.007571411134
2024-07-19,2024-01-28,53.6742319677,10.0505709092,flowering,5,Malva_sylvestris,1187.5299072265648
2024-07-09,2024-01-28,49.4821227705,8.8893224933,flowering,5,Malva_sylvestris,1046.2168395996127
2024-07-12,2024-01-28,47.6938962767,-2.7572130124,flowering,5,Malva_sylvestris,1224.4184295654318
2024-07-18,2024-01-28,53.3885664,-1.472716,flowering,5,Malva_sylvestris,869.2495910644567
2024-07-17,2024-01-28,50.0961237063,14.4194540754,flowering,5,Malva_sylvestris,1309.7766052246106
2024-07-17,2024-01-28,52.58192665,-2.597897325,flowering,5,Malva_sylvestris,879.9466323852574
2024-07-16,2024-01-28,40.2647166667,-3.6849216667,flowering,5,Malva_sylvestris,1805.5221771240224
2024-07-02,2024-01-28,48.8143722948,-3.4596100822,flowering,5,Malva_sylvestris,1081.3798858642608
2024-07-16,2024-01-28,48.219995,16.3682483333,flowering,5,Malva_sylvestris,1564.317684936524
2024-07-16,2024-01-28,50.5461609722,30.2183139722,flowering,5,Malva_sylvestris,1348.61660308838
2024-05-26,2024-01-28,42.0099527778,-4.5203861111,flowering,5,Malva_sylvestris,545.3697967529321
2024-07-15,2024-01-28,40.0562388889,116.4181138889,flowering,5,Malva_sylvestris,1853.568652343749
2024-07-15,2024-01-28,53.7557009328,-0.3548572585,flowering,5,Malva_sylvestris,935.0953659057654
2024-07-15,2024-01-28,52.6644,-3.1425555556,flowering,5,Malva_sylvestris,843.8517868042027
2024-07-11,2024-01-28,51.7166301832,-1.358012459,flowering,5,Malva_sylvestris,959.0457656860387
2024-07-14,2024-01-28,42.6770277461,-1.8945923354,flowering,5,Malva_sylvestris,1256.120867919924
2024-07-14,2024-01-28,43.58869818,1.12606871,flowering,5,Malva_sylvestris,1501.0550521850591
2024-06-07,2024-01-28,50.413105,30.560552,flowering,5,Malva_sylvestris,672.9160125732442
2024-06-07,2024-01-28,50.4128439722,30.560468,flowering,5,Malva_sylvestris,672.9160125732442
2024-07-13,2024-01-28,51.6552716667,-0.1502283333,flowering,5,Malva_sylvestris,1012.887803649906
2024-07-09,2024-01-28,50.529915,30.1983169722,flowering,5,Malva_sylvestris,1185.236747741701
2024-07-09,2024-01-28,50.530804,30.200616,flowering,5,Malva_sylvestris,1185.236747741701
2024-07-12,2024-01-28,48.0007318966,16.2875694874,flowering,5,Malva_sylvestris,1418.4387802124031
2024-07-12,2024-01-28,54.9679048372,-1.5814659745,flowering,5,Malva_sylvestris,796.926422119144
2024-07-12,2024-01-28,54.9755053376,-1.5862134844,flowering,5,Malva_sylvestris,796.926422119144
2024-06-21,2024-01-28,49.4357070097,8.8558299112,flowering,5,Malva_sylvestris,868.5762344360382
2024-07-10,2024-01-28,51.3419059739,-2.2522945345,flowering,5,Malva_sylvestris,915.3698303222692
2024-06-25,2024-01-28,44.0609283333,7.1292466667,flowering,5,Malva_sylvestris,376.8461975097674
2024-07-07,2024-01-28,51.0456361111,13.7083083333,flowering,5,Malva_sylvestris,1106.56892089844
2024-07-09,2024-01-28,41.7156433333,2.5409066667,flowering,5,Malva_sylvestris,1489.9117111206056
2024-07-03,2024-01-28,51.57945,-0.043182,flowering,5,Malva_sylvestris,976.4214004516635
2024-07-03,2024-01-28,51.577582,-0.052572,flowering,5,Malva_sylvestris,963.0397445678744
2024-07-09,2024-01-28,51.28235622,-0.3430008888,flowering,5,Malva_sylvestris,967.3901397705114
2024-07-08,2024-01-28,51.5373166667,-0.1523916667,flowering,5,Malva_sylvestris,1005.3529617309606
2024-07-07,2024-01-28,41.1378396395,-2.8226755823,flowering,5,Malva_sylvestris,1104.709222412112
2024-07-08,2024-01-28,50.4146379722,30.56145,flowering,5,Malva_sylvestris,1179.4423431396503
2024-07-08,2024-01-28,51.48441944,-0.22770195,flowering,5,Malva_sylvestris,1005.3529617309606
2024-07-06,2024-01-28,51.582297,-0.003748,flowering,5,Malva_sylvestris,1007.8376190185584
2024-07-08,2024-01-28,54.3117111111,-1.6277583333,flowering,5,Malva_sylvestris,732.0087402343783
2024-07-06,2024-01-28,51.578446,0.007788,flowering,5,Malva_sylvestris,1007.8376190185584
2024-07-07,2024-01-28,37.6545783333,-85.542795,flowering,5,Malva_sylvestris,1832.0702285766588
2024-07-07,2024-01-28,52.9292916667,1.3023638889,flowering,5,Malva_sylvestris,879.872943115238
2024-07-07,2024-01-28,44.8360176086,20.4186782837,flowering,5,Malva_sylvestris,1746.7084747314448
2024-07-07,2024-01-28,51.58806813,-0.05314524,flowering,5,Malva_sylvestris,1003.3748489379918
2024-07-07,2024-01-28,42.2934366667,-2.5284166667,flowering,5,Malva_sylvestris,887.8569595336946
2024-06-25,2024-01-28,53.9482545938,-1.044631118,flowering,5,Malva_sylvestris,720.8840347290071
2024-07-06,2024-01-28,42.5861766428,-2.8460968472,flowering,5,Malva_sylvestris,1070.6240905761751
2024-07-05,2024-01-28,51.50217918,-0.13275202,flowering,5,Malva_sylvestris,983.5416336059606
2024-07-03,2024-01-28,37.0175295027,-3.6015359623,flowering,5,Malva_sylvestris,1366.1854385375989
2024-07-05,2024-01-28,51.9083862305,-1.1680954695,flowering,5,Malva_sylvestris,881.9668731689487
2024-07-05,2024-01-28,51.52249185,-0.07072931,flowering,5,Malva_sylvestris,983.5416336059606
2024-07-05,2024-01-28,51.50432994,-0.05850371,flowering,5,Malva_sylvestris,983.5416336059606
2024-07-04,2024-01-28,42.5899577828,-2.679379362,flowering,5,Malva_sylvestris,1009.103898620609
2024-07-04,2024-01-28,50.6689906527,-3.3709302463,flowering,5,Malva_sylvestris,923.7188919067418
2024-07-04,2024-01-28,42.9782165587,-1.5112340916,flowering,5,Malva_sylvestris,872.8652648925814
2024-07-04,2024-01-28,51.50873162,-0.0483756,flowering,5,Malva_sylvestris,984.5655807495152
2024-07-04,2024-01-28,42.5081509648,-5.689665502,flowering,5,Malva_sylvestris,942.9364151001008
2024-07-04,2024-01-28,50.9816033333,-3.2386933333,flowering,5,Malva_sylvestris,813.6486801147495
2024-07-04,2024-01-28,50.0834214863,8.2589821617,flowering,5,Malva_sylvestris,1008.0354324340854
2024-07-03,2024-01-28,48.1231068296,17.1291222051,flowering,5,Malva_sylvestris,1349.7866241455094
2024-07-03,2024-01-28,42.6029310096,-2.4753708858,flowering,5,Malva_sylvestris,1014.3981079101598
2024-07-03,2024-01-28,51.2262246,3.8049718997,flowering,5,Malva_sylvestris,1069.310047912601
2024-07-03,2024-01-28,44.75931,20.473562,flowering,5,Malva_sylvestris,1669.3363677978514
2024-07-03,2024-01-28,49.48403,11.2082616667,flowering,5,Malva_sylvestris,1037.4153594970735
2024-07-03,2024-01-28,50.0876811147,8.2608048711,flowering,5,Malva_sylvestris,997.2693023681674
2024-07-02,2024-01-28,50.79952,-1.1725466,flowering,5,Malva_sylvestris,0.0
2024-06-30,2024-01-28,54.2470196733,-0.3722945202,flowering,5,Malva_sylvestris,700.9356246948275
2024-06-19,2024-01-28,42.6305472222,-1.3002805556,flowering,5,Malva_sylvestris,899.2556900024446
2024-07-01,2024-01-28,41.2731519707,1.5042863981,flowering,5,Malva_sylvestris,1603.2321487426752
2024-07-02,2024-01-28,43.3026916667,-2.37258,flowering,5,Malva_sylvestris,1221.034297180178
2024-07-01,2024-01-28,53.9507393321,-1.05898279,flowering,5,Malva_sylvestris,740.7772705078157
2024-06-01,2024-01-28,48.2984127,15.3891466,flowering,5,Malva_sylvestris,599.7263122558618
2024-07-01,2024-01-28,51.7764183645,0.6206380756,flowering,5,Malva_sylvestris,927.2375656127964
2024-06-29,2024-01-28,54.6207888384,-1.212650054,flowering,5,Malva_sylvestris,721.20361785889
