observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-08-18,2025-03-07,47.8013807015,15.2314269459,flowering,5,1138.196330261233
2025-08-07,2025-03-07,50.8102283997,4.4060269997,flowering,5,1527.2031723022455
2025-08-10,2025-03-07,-43.9752216667,-176.5264133333,flowering,5,
2025-08-10,2025-03-07,-43.97522,-176.5264133333,flowering,5,
2025-08-16,2025-03-07,-43.3965333333,172.030675,flowering,5,679.8381866455106
2025-08-17,2025-03-07,-33.4477257548,-70.5967417359,flowering,5,1136.9847991943366
2025-08-17,2025-03-07,52.4635810852,15.1092567444,flowering,5,1592.980500793456
2025-05-07,2025-03-07,41.3163131287,19.8229396333,flowering,5,505.4889404296889
2025-08-16,2025-03-07,45.1139125828,6.7514225096,flowering,5,739.6258026123068
2025-08-14,2025-03-07,47.9121389,-122.5269245,flowering,5,
2025-08-15,2025-03-07,55.8550453186,-4.2528691292,flowering,5,1054.7710662841828
2025-08-14,2025-03-07,37.9270978379,-122.0260705569,flowering,5,1899.8071456909147
2025-08-14,2025-03-07,43.3196525574,-124.3902511597,flowering,5,
2025-08-14,2025-03-07,55.3916928,10.3853725,flowering,5,1329.5370529174816
2025-08-13,2025-03-07,39.2778366667,-123.7565466667,flowering,5,1544.1146087646475
2025-08-13,2025-03-07,48.5264246514,-124.4435598053,flowering,5,944.7437133789098
2024-03-16,2024-02-29,41.5021820852,14.0651586578,flowering,5,65.10590667724648
2025-03-13,2025-03-07,55.9694428116,-3.4122413175,flowering,5,13.137188720703193
2025-08-12,2025-03-07,-35.6836283333,174.3006583333,flowering,5,1639.7682098388623
2025-08-11,2025-03-07,-43.5659027166,171.8898166311,flowering,5,734.696807861331
2025-08-11,2025-03-07,47.7999096976,9.6883042866,flowering,5,1347.6557876586917
2025-08-11,2025-03-07,51.3403794289,12.3982497909,flowering,5,1504.4677993774408
2025-08-10,2025-03-07,47.4746913,11.6717916,flowering,5,777.1812484741237
2025-08-10,2025-03-07,48.0176765425,16.2560182437,flowering,5,1653.7658203124988
2025-08-09,2025-03-07,50.0797383997,14.4003203,flowering,5,1471.0513336181639
2025-08-09,2025-03-07,41.5101824583,-124.0791035194,flowering,5,
2025-05-11,2025-03-07,51.4969927888,11.9050225552,flowering,5,324.2582580566419
2025-07-27,2025-03-07,51.9073487346,-5.275394712,flowering,5,
2025-08-07,2025-03-07,-43.5582218997,172.6916742997,flowering,5,851.7698150634799
