observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2024-09-28,2024-02-15,40.9494133333,-3.79132,flowering,5,1933.4793380737274
2024-09-23,2024-02-15,48.9996959392,12.4022351344,flowering,5,2201.589320373531
2024-09-26,2024-02-15,50.0912659,14.4085183,flowering,5,2358.792523193354
2024-09-28,2024-02-15,41.2990713729,-74.3971384032,flowering,5,2662.254016113275
2024-09-28,2024-02-15,51.5850516667,-0.2114283333,flowering,5,1937.0885940551725
2024-09-28,2024-02-15,39.7641194444,2.6641194444,budding,5,
2024-09-27,2024-02-15,47.5000133333,-122.2507333333,flowering,5,2020.956959533688
2024-09-20,2024-02-15,52.1582111111,9.93465,flowering,5,2121.3985946655234
2024-09-27,2024-02-15,52.1177152109,-2.3457865424,flowering,5,1770.0959899902318
2024-09-23,2024-02-15,42.2462181654,12.7314033173,flowering,5,3045.105754089349
2024-09-25,2024-02-15,33.9575296102,-84.3326361954,flowering,5,3598.645565795889
2024-09-09,2024-02-15,42.7887191709,0.5741357396,budding,5,1210.4625259399427
2024-09-21,2024-02-15,40.6159939,-81.4259164,flowering,5,2764.9084365844665
2024-09-20,2024-02-15,44.3909610205,11.5351164714,flowering,5,3054.958174133294
2024-09-21,2024-02-15,44.086496025,28.6411988363,flowering,5,2904.3840942382753
2024-09-17,2024-02-15,48.6246452127,13.1751378822,flowering,5,2206.780543518062
2024-09-20,2024-02-15,50.3662371961,-4.1713521816,flowering,5,1737.6584121704082
2024-09-18,2024-02-15,52.6983299487,-1.0887294263,flowering,5,1641.1560714721668
2024-09-18,2024-02-15,41.5451695,1.8913371,flowering,5,2832.4222290038997
2024-09-05,2024-02-15,42.7686095213,0.610155751,budding,5,1182.395991516115
2024-09-12,2024-02-15,53.9919543342,9.4599163105,flowering,5,1876.4480895996066
2024-09-11,2024-02-15,48.2666658569,16.3500001654,flowering,5,2623.4677536010695
2024-09-12,2024-02-15,39.288055,-77.66288,flowering,5,2869.9767623901307
2024-09-12,2024-02-15,41.5411916667,2.0210666667,flowering,5,2793.003839111322
2024-09-12,2024-02-15,48.3956527778,15.5186361111,flowering,5,2140.324050903317
2024-09-09,2024-02-15,37.2515388889,-122.0473166667,flowering,5,2595.659901428217
2024-09-07,2024-02-15,51.4488822833,-0.1158510709,flowering,5,1710.275482177733
2024-09-09,2024-02-15,51.1467145243,1.2631097615,flowering,5,
2024-09-09,2024-02-15,41.5451695,1.8913371,budding,5,2714.513188171381
2024-09-05,2024-02-15,53.9430283333,-1.0469,budding,5,1488.8744232177737
2024-09-02,2024-02-15,45.95858754,12.67791707,flowering,5,2588.6917358398396
2024-09-01,2024-02-15,48.2505682997,16.1937449997,budding,5,2364.4369461059537
2024-09-01,2024-02-15,47.5681138047,-122.0146570106,budding,5,1665.4064590454095
2024-09-01,2024-02-15,51.0746611111,1.1715527778,budding,5,
2024-08-30,2024-02-15,53.0713778289,11.4106455445,flowering,5,1928.3422348022436
2024-08-28,2024-02-15,38.8588117997,-77.2706361997,flowering,5,2711.822431945796
2024-08-26,2024-02-15,47.0003652864,6.9460391889,flowering,5,1519.8749618530273
2024-08-28,2024-02-15,39.0839907568,-77.1288384783,flowering,5,2673.579981994624
