State_Name,Crop_Year,Season,Crop,Area,Production,Yeild,Rainfall
uttarakhand,2011,kharif,Rice,11001.0,14557.0,1.3232433415144078,1328.5
uttarakhand,2011,kharif,Sesamum,21.0,4.0,0.19047619047619047,1328.5
uttarakhand,2011,kharif,Small millets,5074.0,5061.0,0.9974379188017344,1328.5
uttarakhand,2011,kharif,Soyabean,475.0,474.0,0.9978947368421053,1328.5
uttarakhand,2011,kharif,Urad,343.0,226.0,0.6588921282798834,1328.5
uttarakhand,2011,rabi,Barley,1951.0,2737.0,1.4028703229113275,6.9
uttarakhand,2011,rabi,Masoor,80.0,49.0,0.6125,6.9
uttarakhand,2011,rabi,Peas & beans (Pulses),33.0,24.0,0.7272727272727273,6.9
uttarakhand,2011,rabi,Potato,11.0,109.0,9.909090909090908,6.9
uttarakhand,2011,rabi,Rapeseed &Mustard,575.0,273.0,0.4747826086956522,6.9
uttarakhand,2011,rabi,Wheat,13471.0,19786.0,1.4687847969712715,6.9
uttarakhand,2011,whole year,Garlic,61.0,275.0,4.508196721311475,1564.7
uttarakhand,2011,whole year,Ginger,5.0,38.0,7.6,1564.7
uttarakhand,2011,whole year,Onion,74.0,429.0,5.797297297297297,1564.7
uttarakhand,2011,whole year,Turmeric,6.0,46.0,7.666666666666667,1564.7
uttarakhand,2012,kharif,Arhar/Tur,130.0,67.0,0.5153846153846153,1073.1
uttarakhand,2012,kharif,Horse-gram,373.0,404.0,1.0831099195710456,1073.1
uttarakhand,2012,kharif,Maize,197.0,177.0,0.8984771573604061,1073.1
uttarakhand,2012,kharif,Potato,1575.0,11813.0,7.5003174603174605,1073.1
uttarakhand,2012,kharif,Ragi,10058.0,15521.0,1.5431497315569696,1073.1
uttarakhand,2012,kharif,Rice,11983.0,16414.0,1.369773846282233,1073.1
uttarakhand,2012,kharif,Sesamum,12.0,3.0,0.25,1073.1
uttarakhand,2012,kharif,Small millets,6197.0,6732.0,1.086332096175569,1073.1
uttarakhand,2012,kharif,Soyabean,367.0,374.0,1.0190735694822888,1073.1
uttarakhand,2012,kharif,Urad,481.0,409.0,0.8503118503118503,1073.1
uttarakhand,2012,rabi,Barley,2030.0,2818.0,1.3881773399014778,23.6
uttarakhand,2012,rabi,Gram,3.0,2.0,0.6666666666666666,23.6
uttarakhand,2012,rabi,Masoor,52.0,42.0,0.8076923076923077,23.6
uttarakhand,2012,rabi,Peas & beans (Pulses),21.0,16.0,0.7619047619047619,23.6
uttarakhand,2012,rabi,Potato,18.0,180.0,10.0,23.6
uttarakhand,2012,rabi,Rapeseed &Mustard,422.0,198.0,0.46919431279620855,23.6
uttarakhand,2012,rabi,Wheat,14346.0,20585.0,1.4348947441795623,23.6
uttarakhand,2012,whole year,Garlic,131.0,557.0,4.251908396946565,1223.9
uttarakhand,2012,whole year,Ginger,17.0,164.0,9.647058823529411,1223.9
uttarakhand,2012,whole year,Onion,115.0,660.0,5.739130434782608,1223.9
uttarakhand,2012,whole year,Turmeric,34.0,236.0,6.9411764705882355,1223.9
uttarakhand,2013,kharif,Arhar/Tur,149.0,76.0,0.5100671140939598,1373.0
uttarakhand,2013,kharif,Horse-gram,318.0,261.0,0.8207547169811321,1373.0
uttarakhand,2013,kharif,Maize,187.0,168.0,0.8983957219251337,1373.0
uttarakhand,2013,kharif,Potato,2364.0,22868.0,9.673434856175973,1373.0
uttarakhand,2013,kharif,Ragi,9828.0,15062.0,1.5325600325600326,1373.0
uttarakhand,2013,kharif,Rice,11779.0,15234.0,1.2933186178792766,1373.0
uttarakhand,2013,kharif,Sesamum,18.0,4.0,0.2222222222222222,1373.0
uttarakhand,2013,kharif,Small millets,4989.0,5364.0,1.0751653638003609,1373.0
uttarakhand,2013,kharif,Soyabean,386.0,394.0,1.0207253886010363,1373.0
uttarakhand,2013,kharif,Urad,333.0,325.0,0.975975975975976,1373.0
uttarakhand,2013,rabi,Barley,1506.0,2095.0,1.3911022576361223,36.2
uttarakhand,2013,rabi,Masoor,34.0,29.0,0.8529411764705882,36.2
uttarakhand,2013,rabi,Peas & beans (Pulses),84.0,63.0,0.75,36.2
uttarakhand,2013,rabi,Potato,13.0,120.0,9.23076923076923,36.2
uttarakhand,2013,rabi,Rapeseed &Mustard,407.0,193.0,0.4742014742014742,36.2
uttarakhand,2013,rabi,Wheat,14362.0,19922.0,1.387132711321543,36.2
uttarakhand,2013,whole year,Garlic,86.0,157.0,1.8255813953488371,1735.4
uttarakhand,2013,whole year,Ginger,3.0,42.0,14.0,1735.4
uttarakhand,2013,whole year,Onion,99.0,549.0,5.545454545454546,1735.4
uttarakhand,2013,whole year,Turmeric,1.0,2.0,2.0,1735.4
uttarakhand,2014,kharif,Arhar/Tur,191.0,98.0,0.5130890052356021,897.7
uttarakhand,2014,kharif,Ginger,1.0,14.0,14.0,897.7
uttarakhand,2014,kharif,Horse-gram,555.0,381.0,0.6864864864864865,897.7
uttarakhand,2014,kharif,Maize,181.0,320.0,1.7679558011049723,897.7
uttarakhand,2014,kharif,Potato,1816.0,22346.0,12.305066079295154,897.7
uttarakhand,2014,kharif,Ragi,8784.0,12676.0,1.4430783242258651,897.7
uttarakhand,2014,kharif,Rice,11265.0,14414.0,1.2795383932534399,897.7
uttarakhand,2014,kharif,Sesamum,16.0,3.0,0.1875,897.7
uttarakhand,2014,kharif,Small millets,5036.0,5913.0,1.1741461477362987,897.7
uttarakhand,2014,kharif,Soyabean,536.0,576.0,1.0746268656716418,897.7
uttarakhand,2014,kharif,Urad,549.0,626.0,1.1402550091074681,897.7
uttarakhand,2014,rabi,Barley,1650.0,2164.0,1.3115151515151515,85.1
uttarakhand,2014,rabi,Lentil,33.0,28.0,0.8484848484848485,85.1
uttarakhand,2014,rabi,Masoor,33.0,28.0,0.8484848484848485,85.1
uttarakhand,2014,rabi,Peas & beans (Pulses),24.0,18.0,0.75,85.1
uttarakhand,2014,rabi,Potato,40.0,369.0,9.225,85.1
uttarakhand,2014,rabi,Rapeseed &Mustard,557.0,324.0,0.5816876122082585,85.1
uttarakhand,2014,rabi,Wheat,13506.0,15386.0,1.1391973937509254,85.1
uttarakhand,2014,whole year,Garlic,58.0,104.0,1.793103448275862,1287.4
uttarakhand,2014,whole year,Ginger,5.0,70.0,14.0,1287.4
uttarakhand,2014,whole year,Onion,69.0,383.0,5.550724637681159,1287.4
uttarakhand,2014,whole year,Rice,11265.0,14414.0,1.2795383932534399,1287.4
uttarakhand,2000,kharif,Horse-gram,423.0,212.0,0.5011820330969267,1465.4
uttarakhand,2000,kharif,Maize,934.0,1377.0,1.474304068522484,1465.4
uttarakhand,2000,kharif,Potato,109.0,1872.0,17.174311926605505,1465.4
uttarakhand,2000,kharif,Ragi,8061.0,7279.0,0.9029897035107307,1465.4
uttarakhand,2000,kharif,Rice,11388.0,13786.0,1.2105725324903407,1465.4
uttarakhand,2000,kharif,Sesamum,15.0,2.0,0.13333333333333333,1465.4
uttarakhand,2000,kharif,Small millets,1027.0,1522.0,1.4819863680623175,1465.4
uttarakhand,2000,kharif,Soyabean,963.0,578.0,0.6002076843198338,1465.4
uttarakhand,2000,kharif,Urad,368.0,173.0,0.4701086956521739,1465.4
uttarakhand,2000,rabi,Barley,1316.0,1941.0,1.4749240121580547,8.8
uttarakhand,2000,rabi,Gram,39.0,22.0,0.5641025641025641,8.8
uttarakhand,2000,rabi,Linseed,5.0,1.0,0.2,8.8
uttarakhand,2000,rabi,Maize,5.0,7.0,1.4,8.8
uttarakhand,2000,rabi,Masoor,1025.0,513.0,0.5004878048780488,8.8
uttarakhand,2000,rabi,Peas & beans (Pulses),29.0,20.0,0.6896551724137931,8.8
uttarakhand,2000,rabi,Potato,565.0,9701.0,17.16991150442478,8.8
uttarakhand,2000,rabi,Rapeseed &Mustard,573.0,287.0,0.5008726003490401,8.8
uttarakhand,2000,rabi,Wheat,12969.0,18935.0,1.4600200478063075,8.8
uttarakhand,2000,whole year,Dry ginger,260.0,2860.0,11.0,1712.9
uttarakhand,2000,whole year,Onion,171.0,804.0,4.701754385964913,1712.9
uttarakhand,2000,whole year,Tobacco,40.0,307.0,7.675,1712.9
uttarakhand,2001,kharif,Maize,777.0,891.0,1.1467181467181466,1230.3
uttarakhand,2001,kharif,Moth,4.0,1.0,0.25,1230.3
uttarakhand,2001,kharif,Ragi,7518.0,11999.0,1.5960361798350624,1230.3
uttarakhand,2001,kharif,Rice,11458.0,13187.0,1.1508989352417525,1230.3
uttarakhand,2001,kharif,Sesamum,17.0,3.0,0.17647058823529413,1230.3
uttarakhand,2001,kharif,Small millets,1002.0,1506.0,1.5029940119760479,1230.3
uttarakhand,2001,kharif,Soyabean,1657.0,1077.0,0.6499698249849125,1230.3
uttarakhand,2001,kharif,Urad,366.0,227.0,0.6202185792349727,1230.3
uttarakhand,2001,rabi,Barley,1555.0,2000.0,1.2861736334405145,22.9
uttarakhand,2001,rabi,Gram,26.0,15.0,0.5769230769230769,22.9
uttarakhand,2001,rabi,Maize,10.0,12.0,1.2,22.9
uttarakhand,2001,rabi,Masoor,1154.0,576.0,0.49913344887348354,22.9
uttarakhand,2001,rabi,Peas & beans (Pulses),41.0,27.0,0.6585365853658537,22.9
uttarakhand,2001,rabi,Potato,616.0,10256.0,16.649350649350648,22.9
uttarakhand,2001,rabi,Rapeseed &Mustard,376.0,188.0,0.5,22.9
uttarakhand,2001,rabi,Rice,3.0,4.0,1.3333333333333333,22.9
uttarakhand,2001,rabi,Wheat,11969.0,15259.0,1.2748767649761885,22.9
uttarakhand,2001,whole year,Dry ginger,165.0,1815.0,11.0,1544.4
uttarakhand,2001,whole year,Onion,215.0,2146.0,9.981395348837209,1544.4
uttarakhand,2001,whole year,Tobacco,17.0,130.0,7.647058823529412,1544.4
uttarakhand,2001,whole year,Turmeric,2.0,4.0,2.0,1544.4
uttarakhand,2002,kharif,Maize,773.0,812.0,1.0504527813712807,1112.1
uttarakhand,2002,kharif,Ragi,4879.0,6911.0,1.4164787866366058,1112.1
uttarakhand,2002,kharif,Rice,8625.0,10526.0,1.2204057971014493,1112.1
uttarakhand,2002,kharif,Sesamum,14.0,2.0,0.14285714285714285,1112.1
uttarakhand,2002,kharif,Small millets,750.0,920.0,1.2266666666666666,1112.1
uttarakhand,2002,kharif,Soyabean,1087.0,598.0,0.5501379944802208,1112.1
uttarakhand,2002,kharif,Urad,242.0,92.0,0.38016528925619836,1112.1
uttarakhand,2002,rabi,Barley,1372.0,1981.0,1.4438775510204083,27.1
uttarakhand,2002,rabi,Gram,63.0,32.0,0.5079365079365079,27.1
uttarakhand,2002,rabi,Maize,5.0,7.0,1.4,27.1
uttarakhand,2002,rabi,Masoor,1172.0,492.0,0.4197952218430034,27.1
uttarakhand,2002,rabi,Peas & beans (Pulses),14.0,8.0,0.5714285714285714,27.1
uttarakhand,2002,rabi,Potato,719.0,11971.0,16.64951321279555,27.1
uttarakhand,2002,rabi,Rapeseed &Mustard,399.0,188.0,0.47117794486215536,27.1
uttarakhand,2002,rabi,Wheat,10351.0,14567.0,1.4073036421601777,27.1
uttarakhand,2002,whole year,Dry ginger,230.0,2530.0,11.0,1574.7
uttarakhand,2002,whole year,Garlic,19.0,24.0,1.263157894736842,1574.7
uttarakhand,2002,whole year,Onion,197.0,1966.0,9.97969543147208,1574.7
uttarakhand,2002,whole year,Tobacco,5.0,38.0,7.6,1574.7
uttarakhand,2002,whole year,Turmeric,3.0,5.0,1.6666666666666667,1574.7
uttarakhand,2003,kharif,Arhar/Tur,2.0,1.0,0.5,1316.6
uttarakhand,2003,kharif,Groundnut,1.0,1.0,1.0,1316.6
uttarakhand,2003,kharif,Horse-gram,196.0,151.0,0.7704081632653061,1316.6
uttarakhand,2003,kharif,Maize,556.0,737.0,1.3255395683453237,1316.6
uttarakhand,2003,kharif,Ragi,5750.0,8780.0,1.5269565217391305,1316.6
uttarakhand,2003,kharif,Rice,8726.0,11134.0,1.2759569103827642,1316.6
uttarakhand,2003,kharif,Sesamum,14.0,2.0,0.14285714285714285,1316.6
uttarakhand,2003,kharif,Soyabean,1089.0,1832.0,1.682277318640955,1316.6
uttarakhand,2003,kharif,Urad,344.0,127.0,0.3691860465116279,1316.6
uttarakhand,2003,rabi,Barley,1140.0,1646.0,1.443859649122807,30.2
uttarakhand,2003,rabi,Gram,38.0,19.0,0.5,30.2
uttarakhand,2003,rabi,Masoor,1059.0,608.0,0.5741265344664778,30.2
uttarakhand,2003,rabi,Peas & beans (Pulses),7.0,5.0,0.7142857142857143,30.2
uttarakhand,2003,rabi,Rapeseed &Mustard,510.0,337.0,0.6607843137254902,30.2
uttarakhand,2003,rabi,Wheat,9641.0,15568.0,1.6147702520485427,30.2
uttarakhand,2003,summer,Maize,5.0,8.0,1.6,220.9
uttarakhand,2003,whole year,Dry ginger,180.0,1350.0,7.5,1734.3
uttarakhand,2003,whole year,Onion,171.0,2103.0,12.298245614035087,1734.3
uttarakhand,2003,whole year,Potato,839.0,15102.0,18.0,1734.3
uttarakhand,2003,whole year,Sugarcane,42.0,2432.0,57.904761904761905,1734.3
uttarakhand,2003,whole year,Tobacco,2.0,6.0,3.0,1734.3
uttarakhand,2004,kharif,Arhar/Tur,78.0,35.0,0.44871794871794873,954.7
uttarakhand,2004,kharif,Groundnut,1.0,1.0,1.0,954.7
uttarakhand,2004,kharif,Horse-gram,21.0,15.0,0.7142857142857143,954.7
uttarakhand,2004,kharif,Maize,923.0,1131.0,1.2253521126760563,954.7
uttarakhand,2004,kharif,Ragi,7280.0,10201.0,1.4012362637362636,954.7
uttarakhand,2004,kharif,Rice,9861.0,12201.0,1.2372984484332217,954.7
uttarakhand,2004,kharif,Sesamum,33.0,7.0,0.21212121212121213,954.7
uttarakhand,2004,kharif,Soyabean,139.0,160.0,1.1510791366906474,954.7
uttarakhand,2004,kharif,Urad,415.0,181.0,0.43614457831325304,954.7
uttarakhand,2004,rabi,Barley,1432.0,2657.0,1.8554469273743017,77.1
uttarakhand,2004,rabi,Gram,50.0,35.0,0.7,77.1
uttarakhand,2004,rabi,Masoor,1232.0,616.0,0.5,77.1
uttarakhand,2004,rabi,Peas & beans (Pulses),35.0,25.0,0.7142857142857143,77.1
uttarakhand,2004,rabi,Rapeseed &Mustard,516.0,310.0,0.6007751937984496,77.1
uttarakhand,2004,rabi,Wheat,11991.0,19635.0,1.637478108581436,77.1
uttarakhand,2004,summer,Maize,5.0,9.0,1.8,117.6
uttarakhand,2004,whole year,Dry ginger,283.0,2264.0,8.0,1219.6
uttarakhand,2004,whole year,Onion,227.0,1589.0,7.0,1219.6
uttarakhand,2004,whole year,Potato,742.0,8904.0,12.0,1219.6
uttarakhand,2004,whole year,Sugarcane,17.0,1046.0,61.529411764705884,1219.6
uttarakhand,2004,whole year,Tobacco,4.0,14.0,3.5,1219.6
uttarakhand,2005,kharif,Arhar/Tur,3.0,2.0,0.6666666666666666,1061.3
uttarakhand,2005,kharif,Horse-gram,27.0,17.0,0.6296296296296297,1061.3
uttarakhand,2005,kharif,Maize,848.0,692.0,0.8160377358490566,1061.3
uttarakhand,2005,kharif,Ragi,6655.0,12168.0,1.8283996994740797,1061.3
uttarakhand,2005,kharif,Rice,9395.0,11923.0,1.2690792974986695,1061.3
uttarakhand,2005,kharif,Sesamum,9.0,2.0,0.2222222222222222,1061.3
uttarakhand,2005,kharif,Urad,405.0,206.0,0.508641975308642,1061.3
uttarakhand,2005,rabi,Barley,1393.0,1421.0,1.020100502512563,20.5
uttarakhand,2005,rabi,Gram,10.0,6.0,0.6,20.5
uttarakhand,2005,rabi,Masoor,931.0,456.0,0.4897959183673469,20.5
uttarakhand,2005,rabi,Peas & beans (Pulses),32.0,21.0,0.65625,20.5
uttarakhand,2005,rabi,Rapeseed &Mustard,494.0,272.0,0.5506072874493927,20.5
uttarakhand,2005,rabi,Wheat,11440.0,13954.0,1.2197552447552447,20.5
uttarakhand,2005,summer,Maize,5.0,9.0,1.8,119.1
uttarakhand,2005,whole year,Dry ginger,566.0,4245.0,7.5,1348.2
uttarakhand,2005,whole year,Onion,202.0,2323.0,11.5,1348.2
uttarakhand,2005,whole year,Potato,625.0,8938.0,14.3008,1348.2
uttarakhand,2005,whole year,Sugarcane,7.0,427.0,61.0,1348.2
uttarakhand,2006,kharif,Horse-gram,5.0,3.0,0.6,823.7
uttarakhand,2006,kharif,Maize,870.0,879.0,1.0103448275862068,823.7
uttarakhand,2006,kharif,Potato,241.0,1756.0,7.286307053941909,823.7
uttarakhand,2006,kharif,Ragi,7302.0,8028.0,1.0994248151191455,823.7
uttarakhand,2006,kharif,Rice,10109.0,12137.0,1.2006133148679394,823.7
uttarakhand,2006,kharif,Sesamum,7.0,1.0,0.14285714285714285,823.7
uttarakhand,2006,kharif,Small millets,1148.0,1335.0,1.1628919860627178,823.7
uttarakhand,2006,kharif,Soyabean,385.0,375.0,0.974025974025974,823.7
uttarakhand,2006,kharif,Urad,416.0,229.0,0.5504807692307693,823.7
uttarakhand,2006,rabi,Barley,1474.0,1507.0,1.0223880597014925,52.6
uttarakhand,2006,rabi,Gram,43.0,17.0,0.3953488372093023,52.6
uttarakhand,2006,rabi,Maize,11.0,18.0,1.6363636363636365,52.6
uttarakhand,2006,rabi,Masoor,1126.0,439.0,0.38987566607460034,52.6
uttarakhand,2006,rabi,Peas & beans (Pulses),76.0,46.0,0.6052631578947368,52.6
uttarakhand,2006,rabi,Potato,628.0,6782.0,10.799363057324841,52.6
uttarakhand,2006,rabi,Rapeseed &Mustard,863.0,224.0,0.25955967555040554,52.6
uttarakhand,2006,rabi,Wheat,10570.0,12896.0,1.2200567644276255,52.6
uttarakhand,2006,whole year,Dry ginger,345.0,2933.0,8.501449275362319,1178.9
uttarakhand,2006,whole year,Garlic,129.0,168.0,1.302325581395349,1178.9
uttarakhand,2006,whole year,Onion,262.0,1572.0,6.0,1178.9
uttarakhand,2007,kharif,Arhar/Tur,31.0,23.0,0.7419354838709677,1491.2
uttarakhand,2007,kharif,Dry chillies,465.0,116.0,0.24946236559139784,1491.2
uttarakhand,2007,kharif,Horse-gram,140.0,77.0,0.55,1491.2
uttarakhand,2007,kharif,Maize,618.0,587.0,0.9498381877022654,1491.2
uttarakhand,2007,kharif,Moong(Green Gram),2.0,1.0,0.5,1491.2
uttarakhand,2007,kharif,Potato,1.0,6.0,6.0,1491.2
uttarakhand,2007,kharif,Ragi,4787.0,8259.0,1.7252976812199707,1491.2
uttarakhand,2007,kharif,Rice,6948.0,9490.0,1.365860679332182,1491.2
uttarakhand,2007,kharif,Sesamum,44.0,10.0,0.22727272727272727,1491.2
uttarakhand,2007,kharif,Soyabean,1050.0,998.0,0.9504761904761905,1491.2
uttarakhand,2007,kharif,Urad,297.0,178.0,0.5993265993265994,1491.2
uttarakhand,2007,rabi,Barley,956.0,955.0,0.9989539748953975,49.6
uttarakhand,2007,rabi,Gram,12.0,5.0,0.4166666666666667,49.6
uttarakhand,2007,rabi,Masoor,619.0,217.0,0.3505654281098546,49.6
uttarakhand,2007,rabi,Peas & beans (Pulses),56.0,32.0,0.5714285714285714,49.6
uttarakhand,2007,rabi,Potato,180.0,900.0,5.0,49.6
uttarakhand,2007,rabi,Rapeseed &Mustard,378.0,151.0,0.3994708994708995,49.6
uttarakhand,2007,rabi,Wheat,8114.0,7593.0,0.9357899926053734,49.6
uttarakhand,2007,summer,Maize,19.0,31.0,1.631578947368421,243.0
uttarakhand,2007,summer,Urad,1.0,1.0,1.0,243.0
uttarakhand,2007,whole year,Dry ginger,307.0,2456.0,8.0,1924.3
uttarakhand,2007,whole year,Garlic,66.0,92.0,1.393939393939394,1924.3
uttarakhand,2007,whole year,Onion,158.0,869.0,5.5,1924.3
uttarakhand,2007,whole year,Sugarcane,7.0,434.0,62.0,1924.3
uttarakhand,2008,kharif,Arhar/Tur,9.0,5.0,0.5555555555555556,1082.3
uttarakhand,2008,kharif,Horse-gram,190.0,105.0,0.5526315789473685,1082.3
uttarakhand,2008,kharif,Maize,658.0,624.0,0.9483282674772037,1082.3
uttarakhand,2008,kharif,Potato,190.0,1425.0,7.5,1082.3
uttarakhand,2008,kharif,Ragi,6747.0,10617.0,1.5735882614495331,1082.3
uttarakhand,2008,kharif,Rice,10060.0,9498.0,0.9441351888667993,1082.3
uttarakhand,2008,kharif,Sesamum,56.0,13.0,0.23214285714285715,1082.3
uttarakhand,2008,kharif,Soyabean,911.0,888.0,0.9747530186608123,1082.3
uttarakhand,2008,kharif,Urad,414.0,248.0,0.5990338164251208,1082.3
uttarakhand,2008,rabi,Barley,1080.0,1005.0,0.9305555555555556,35.7
uttarakhand,2008,rabi,Gram,17.0,6.0,0.35294117647058826,35.7
uttarakhand,2008,rabi,Masoor,855.0,235.0,0.27485380116959063,35.7
uttarakhand,2008,rabi,Peas & beans (Pulses),19.0,7.0,0.3684210526315789,35.7
uttarakhand,2008,rabi,Potato,245.0,1715.0,7.0,35.7
uttarakhand,2008,rabi,Rapeseed &Mustard,529.0,130.0,0.24574669187145556,35.7
uttarakhand,2008,rabi,Wheat,10043.0,9987.0,0.9944239768993328,35.7
uttarakhand,2008,summer,Maize,11.0,15.0,1.3636363636363635,178.4
uttarakhand,2008,summer,Urad,1.0,1.0,1.0,178.4
uttarakhand,2008,whole year,Dry ginger,604.0,9704.0,16.066225165562916,1363.7
uttarakhand,2008,whole year,Garlic,145.0,218.0,1.5034482758620689,1363.7
uttarakhand,2008,whole year,Onion,204.0,918.0,4.5,1363.7
uttarakhand,2008,whole year,Sugarcane,2.0,106.0,53.0,1363.7
uttarakhand,2008,whole year,Tobacco,1.0,3.0,3.0,1363.7
uttarakhand,2008,whole year,Turmeric,1.0,2.0,2.0,1363.7
uttarakhand,2009,kharif,Arhar/Tur,4.0,1.0,0.25,608.7
uttarakhand,2009,kharif,Groundnut,19.0,15.0,0.7894736842105263,608.7
uttarakhand,2009,kharif,Horse-gram,98.0,54.0,0.5510204081632653,608.7
uttarakhand,2009,kharif,Maize,495.0,470.0,0.9494949494949495,608.7
uttarakhand,2009,kharif,Potato,98.0,1000.0,10.204081632653061,608.7
uttarakhand,2009,kharif,Ragi,4696.0,5484.0,1.167802385008518,608.7
uttarakhand,2009,kharif,Rice,6848.0,8222.0,1.200642523364486,608.7
uttarakhand,2009,kharif,Sesamum,34.0,6.0,0.17647058823529413,608.7
uttarakhand,2009,kharif,Small millets,706.0,944.0,1.3371104815864023,608.7
uttarakhand,2009,kharif,Soyabean,598.0,583.0,0.9749163879598662,608.7
uttarakhand,2009,kharif,Urad,290.0,174.0,0.6,608.7
uttarakhand,2009,rabi,Barley,750.0,920.0,1.2266666666666666,94.9
uttarakhand,2009,rabi,Gram,11.0,8.0,0.7272727272727273,94.9
uttarakhand,2009,rabi,Maize,10.0,15.0,1.5,94.9
uttarakhand,2009,rabi,Masoor,598.0,419.0,0.7006688963210702,94.9
uttarakhand,2009,rabi,Peas & beans (Pulses),22.0,18.0,0.8181818181818182,94.9
uttarakhand,2009,rabi,Potato,185.0,2533.0,13.691891891891892,94.9
uttarakhand,2009,rabi,Rapeseed &Mustard,436.0,253.0,0.5802752293577982,94.9
uttarakhand,2009,rabi,Wheat,7310.0,8809.0,1.205061559507524,94.9
uttarakhand,2009,whole year,Dry ginger,404.0,2848.0,7.0495049504950495,847.8
uttarakhand,2009,whole year,Garlic,93.0,214.0,2.3010752688172045,847.8
uttarakhand,2009,whole year,Onion,150.0,1200.0,8.0,847.8
uttarakhand,2009,whole year,Sugarcane,2.0,125.0,62.5,847.8
uttarakhand,2009,whole year,Turmeric,6.0,5.0,0.8333333333333334,847.8
uttarakhand,2010,kharif,Arhar/Tur,5.0,4.0,0.8,1253.9
uttarakhand,2010,kharif,Groundnut,21.0,22.0,1.0476190476190477,1253.9
uttarakhand,2010,kharif,Horse-gram,15.0,9.0,0.6,1253.9
uttarakhand,2010,kharif,Maize,592.0,552.0,0.9324324324324325,1253.9
uttarakhand,2010,kharif,Ragi,5858.0,8030.0,1.3707750085353363,1253.9
uttarakhand,2010,kharif,Rice,7216.0,7455.0,1.0331208425720622,1253.9
uttarakhand,2010,kharif,Sesamum,43.0,8.0,0.18604651162790697,1253.9
uttarakhand,2010,kharif,Urad,310.0,181.0,0.5838709677419355,1253.9
uttarakhand,2010,rabi,Barley,929.0,1102.0,1.186221743810549,32.0
uttarakhand,2010,rabi,Gram,6.0,4.0,0.6666666666666666,32.0
uttarakhand,2010,rabi,Maize,10.0,16.0,1.6,32.0
uttarakhand,2010,rabi,Masoor,719.0,528.0,0.7343532684283728,32.0
uttarakhand,2010,rabi,Peas & beans (Pulses),21.0,17.0,0.8095238095238095,32.0
uttarakhand,2010,rabi,Potato,164.0,2678.0,16.329268292682926,32.0
uttarakhand,2010,rabi,Rapeseed &Mustard,484.0,413.0,0.8533057851239669,32.0
uttarakhand,2010,rabi,Urad,2.0,1.0,0.5,32.0
uttarakhand,2010,rabi,Wheat,9435.0,11861.0,1.2571277159512453,32.0
uttarakhand,2010,whole year,Dry ginger,479.0,3802.0,7.937369519832985,1424.0
uttarakhand,2010,whole year,Garlic,144.0,184.0,1.2777777777777777,1424.0
uttarakhand,2010,whole year,Onion,186.0,1396.0,7.505376344086022,1424.0
uttarakhand,2010,whole year,Sugarcane,2.0,125.0,62.5,1424.0
uttarakhand,2010,whole year,Turmeric,53.0,99.0,1.8679245283018868,1424.0
uttarakhand,2011,kharif,Arhar/Tur,331.0,83.0,0.25075528700906347,1328.5
uttarakhand,2011,kharif,Groundnut,33.0,42.0,1.2727272727272727,1328.5
uttarakhand,2011,kharif,Horse-gram,630.0,365.0,0.5793650793650794,1328.5
uttarakhand,2011,kharif,Maize,645.0,603.0,0.9348837209302325,1328.5
uttarakhand,2011,kharif,Potato,107.0,1144.0,10.69158878504673,1328.5
uttarakhand,2011,kharif,Ragi,6335.0,8290.0,1.308602999210734,1328.5
uttarakhand,2011,kharif,Rice,7360.0,9130.0,1.2404891304347827,1328.5
uttarakhand,2011,kharif,Sesamum,29.0,5.0,0.1724137931034483,1328.5
uttarakhand,2011,kharif,Small millets,1369.0,1773.0,1.2951059167275383,1328.5
uttarakhand,2011,kharif,Urad,566.0,332.0,0.5865724381625441,1328.5
uttarakhand,2011,rabi,Barley,1240.0,1577.0,1.271774193548387,6.9
uttarakhand,2011,rabi,Gram,36.0,22.0,0.6111111111111112,6.9
uttarakhand,2011,rabi,Masoor,841.0,815.0,0.9690844233055886,6.9
uttarakhand,2011,rabi,Peas & beans (Pulses),31.0,25.0,0.8064516129032258,6.9
uttarakhand,2011,rabi,Potato,362.0,2976.0,8.220994475138122,6.9
uttarakhand,2011,rabi,Rapeseed &Mustard,800.0,671.0,0.83875,6.9
uttarakhand,2011,rabi,Wheat,8477.0,10140.0,1.1961778931225668,6.9
uttarakhand,2011,summer,Maize,11.0,17.0,1.5454545454545454,133.1
uttarakhand,2011,whole year,Garlic,221.0,729.0,3.2986425339366514,1564.7
uttarakhand,2011,whole year,Ginger,496.0,4479.0,9.03024193548387,1564.7
uttarakhand,2011,whole year,Onion,268.0,2012.0,7.507462686567164,1564.7
uttarakhand,2011,whole year,Sugarcane,1.0,61.0,61.0,1564.7
uttarakhand,2011,whole year,Turmeric,97.0,876.0,9.030927835051546,1564.7
uttarakhand,2012,kharif,Arhar/Tur,33.0,8.0,0.24242424242424243,1073.1
uttarakhand,2012,kharif,Groundnut,8.0,8.0,1.0,1073.1
uttarakhand,2012,kharif,Horse-gram,785.0,453.0,0.5770700636942675,1073.1
uttarakhand,2012,kharif,Maize,769.0,721.0,0.9375812743823146,1073.1
uttarakhand,2012,kharif,Potato,10.0,99.0,9.9,1073.1
uttarakhand,2012,kharif,Ragi,4870.0,6810.0,1.3983572895277208,1073.1
uttarakhand,2012,kharif,Rice,6006.0,8150.0,1.3569763569763569,1073.1
